,master_id,first_order_date,last_order_date,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,T_weekly,recency_weekly,frequency,monetary_avg,exp_sales_3_month,exp_sales_6_month,exp_average_value,clv,customer_segment
5269,120c4322-adbb-11e9-a2fc-000d3a38a36f,2018-01-07,2021-04-23,12.0,3.0,405.46,2035.15,177.0,172.0,15.0,163.0,0.9013865988312476,1.802773197662517,164.66849790039674,311.47220895977955,A
5272,64f17c68-42a0-11ea-8b43-000d3a38a36f,2019-11-24,2021-04-23,2.0,3.0,973.36,452.89,79.0,74.0,5.0,285.0,0.6983891434861031,1.3967782869722072,293.2751065212989,429.8039107651912,A
5275,85f73046-9df1-11e9-9897-000d3a38a36f,2021-02-24,2021-04-23,3.0,1.0,99.99,537.16,14.0,8.0,4.0,159.0,1.0654397399193123,2.1308794798386255,165.2761787416771,369.519053423727,A
5276,63e2bce0-b62e-11ea-b48c-000d3a38a36f,2020-06-24,2021-04-23,4.0,1.0,100.49,599.96,49.0,43.0,5.0,140.0,0.8646949630081742,1.7293899260163492,144.4925532864244,262.1839345520118,A
5278,26ac1432-1dd3-11ea-8bf2-000d3a38a36f,2019-07-18,2020-08-11,2.0,1.0,19.99,2321.68,98.0,56.0,3.0,781.0,0.4854002565846234,0.9708005131692503,816.9825191701199,832.1669195788056,A
5285,a69d466e-7118-11ea-adca-000d3a38a36f,2020-03-03,2021-04-24,2.0,3.0,510.62,498.43,65.0,60.0,5.0,202.0,0.767252747990734,1.534505495981467,208.10992087650865,335.0648871312624,A
5296,f60d8638-aaac-11e9-a2fc-000d3a38a36f,2017-01-26,2021-04-25,14.0,10.0,1481.66,1185.76,227.0,221.0,24.0,111.0,1.1084070887573938,2.2168141775147725,111.76259323926537,259.9521698060323,A
5297,5c1f0280-2ae6-11ea-9d27-000d3a38a36f,2018-11-15,2021-04-25,15.0,10.0,1041.81,2650.33,133.0,127.0,25.0,148.0,1.661739368049327,3.323478736098654,148.9210280035768,519.2979597134711,A
5303,90e37b6a-53d9-11ea-94d4-000d3a38a36f,2020-01-24,2021-04-25,4.0,1.0,80.49,937.25,71.0,65.0,5.0,204.0,0.7361442934511213,1.4722885869022417,210.16209402457588,324.6497096833145,A
5309,73a3499a-c4f4-11ea-98f7-000d3a38a36f,2020-07-10,2021-04-26,1.0,2.0,375.45,563.18,47.0,41.0,3.0,313.0,0.6850683660241872,1.370136732048374,328.27486356319673,471.92091512876976,A
5310,724e85c0-a77f-11e9-a2fc-000d3a38a36f,2019-10-28,2021-04-26,18.0,2.0,139.98,4397.88,83.0,78.0,20.0,227.0,1.806048425626868,3.6120968512537277,228.6580810659763,866.5899085727498,A
5314,960008b0-aa9d-11e9-a2fc-000d3a38a36f,2018-10-23,2021-04-26,8.0,3.0,213.95,1963.91,136.0,131.0,11.0,198.0,0.8495366420332242,1.699073284066444,200.69150903667153,357.7740160576469,A
5318,427a8654-51df-11ea-a243-000d3a38a36f,2019-12-06,2021-04-27,5.0,1.0,149.99,1221.91,78.0,73.0,6.0,229.0,0.7803233220018188,1.5606466440036375,234.65396654337735,384.2378724833406,A
5322,be3cd392-302c-11eb-be61-000d3a38a36f,2020-07-12,2021-04-27,4.0,1.0,220.49,1096.44,46.0,41.0,5.0,263.0,0.8857880321052656,1.7715760642105312,270.7012018925593,503.1733999219507,A
5324,27469310-600c-11ea-8dd8-000d3a38a36f,2020-11-10,2021-04-27,2.0,1.0,120.49,423.69,29.0,24.0,3.0,181.0,0.8014195997675472,1.6028391995350917,190.43424275098766,320.2599892763417,A
5327,f36b3fc8-27fd-11ea-a043-000d3a38a36f,2019-08-07,2021-04-27,2.0,7.0,1451.85,578.44,95.0,90.0,9.0,226.0,0.9125138801842595,1.8250277603685225,229.69933130518953,439.8421972873342,A
5331,3a4e4b2e-20a6-11ea-97c9-000d3a38a36f,2019-08-04,2021-04-28,12.0,8.0,701.88,3185.04,95.0,90.0,20.0,194.0,1.6800324521271512,3.3600649042543194,195.44699668151588,689.0398728373016,A
5333,18c8cff6-fcd9-11e9-a5e8-000d3a38a36f,2019-11-01,2021-04-28,3.0,1.0,639.97,387.92,83.0,78.0,4.0,257.0,0.6059194796398139,1.2118389592796244,266.4927614666427,338.842606566011,A
5339,20ac349c-1f79-11eb-b272-000d3a38a36f,2020-11-05,2021-04-29,3.0,2.0,241.71,501.91,30.0,25.0,5.0,149.0,1.0182636012146502,2.036527202429302,153.72733245272696,328.4800460709802,A
5345,57cc02e4-745d-11ea-92d0-000d3a38a36f,2019-04-20,2021-04-29,6.0,2.0,267.96,1077.87,110.0,106.0,8.0,168.0,0.7751338272616682,1.550267654523338,171.23273671498603,278.5230677184763,A
5349,9f4be782-07bb-11eb-8ffc-000d3a38a36f,2020-10-06,2021-04-29,4.0,3.0,873.59,573.64,34.0,29.0,7.0,207.0,1.1978134411033419,2.395626882206685,211.42441898096828,531.4250351190691,A
5350,eca42908-afe3-11e9-9757-000d3a38a36f,2019-01-20,2021-04-29,4.0,1.0,372.88,845.54,123.0,119.0,5.0,244.0,0.5447303242129807,1.0894606484259606,251.20555698592057,287.1497725974216,A
5357,ee068dba-c9cb-11ea-a31e-000d3a38a36f,2020-07-19,2021-04-30,2.0,1.0,229.99,358.46,45.0,41.0,3.0,196.0,0.6963005776999992,1.3926011553999984,206.09794966146598,301.1397661137144,A
5362,e08bf6e8-5b03-11ea-beac-000d3a38a36f,2020-02-15,2021-04-30,3.0,3.0,440.71,467.46,67.0,63.0,6.0,151.0,0.8399384704956903,1.6798769409913838,154.96567950200804,273.1370911721336,A
5363,c2d4955c-73bb-11eb-b35d-000d3a38a36f,2021-02-18,2021-04-30,3.0,1.0,194.99,697.98,15.0,10.0,4.0,223.0,1.0538567087971429,2.1077134175942764,231.37680419471587,511.68073370177245,A
5364,6f342ac2-9fb0-11eb-9c47-000d3a38a36f,2020-09-19,2021-04-30,1.0,2.0,361.46,119.99,36.0,32.0,3.0,160.0,0.7517665840070591,1.5035331680141173,168.50505307631803,265.82365694343525,A
5365,8c0c19ce-5f06-11eb-8dbd-000d3a38a36f,2021-01-25,2021-04-30,3.0,2.0,385.94,557.76,18.0,14.0,5.0,189.0,1.1469096513464685,2.293819302692938,194.77079541407164,468.7601960496569,A
5368,b9bdb0f4-e5de-11ea-b769-000d3a38a36f,2020-08-25,2021-05-01,5.0,1.0,199.98,777.91,40.0,36.0,6.0,163.0,1.0337989093734117,2.0675978187468256,167.225415969911,362.7739022200409,A
5371,12185204-2258-11ea-8523-000d3a38a36f,2019-04-29,2021-05-01,3.0,1.0,219.98,920.32,109.0,105.0,4.0,285.0,0.5212132288245218,1.0424264576490436,295.41178510234715,323.1029542161141,A
5372,ae328522-9e6b-11e9-9897-000d3a38a36f,2018-09-28,2021-05-01,5.0,1.0,190.49,4129.27,140.0,135.0,6.0,720.0,0.5573561377527105,1.1147122755054222,736.2815170217407,861.1412012075581,A
5376,8e8ea862-1860-11ea-9213-000d3a38a36f,2019-11-21,2020-08-19,6.0,1.0,39.99,1337.25,80.0,39.0,7.0,197.0,0.8468233000518938,1.6936466001037875,201.2394648293479,357.6050430107426,A
5377,3b6303f6-a199-11e9-a2fc-000d3a38a36f,2019-02-24,2021-05-02,2.0,4.0,917.85,588.35,118.0,114.0,6.0,251.0,0.6202428870531558,1.2404857741063193,257.1301500678661,334.6666818224486,A
5383,499410e6-e78f-11e9-8bb8-000d3a38a36f,2017-05-03,2021-05-02,17.0,1.0,299.99,2115.18,213.0,209.0,18.0,134.0,0.9136289881429621,1.827257976285928,135.18218119263756,259.17135675275483,A
5386,a8d4b5ee-f1ba-11e9-9346-000d3a38a36f,2019-08-23,2021-05-02,5.0,1.0,89.99,974.9,93.0,88.0,6.0,177.0,0.7114643009307265,1.4229286018614509,181.52844184913116,271.01633959057466,A
5388,58456fbe-e04a-11e9-957d-000d3a38a36f,2019-07-28,2021-05-02,7.0,2.0,159.98,1384.74,96.0,92.0,9.0,172.0,0.9072387092860579,1.8144774185721193,174.92570354983198,333.02196830517323,A
5395,56c02e18-9e8c-11e9-9897-000d3a38a36f,2019-05-08,2021-05-03,10.0,1.0,199.9,2078.06,108.0,104.0,11.0,207.0,0.9781271099757445,1.9562542199514912,209.7967296511637,430.6175166881097,A
5398,68077fba-236e-11eb-99f8-000d3a38a36f,2020-11-10,2021-05-03,2.0,1.0,197.46,599.86,29.0,25.0,3.0,266.0,0.8014195997675472,1.6028391995350917,279.19524857703135,469.5325064631627,A
5404,ae8c7a38-5bed-11ea-bbe9-000d3a38a36f,2020-01-25,2021-05-03,4.0,2.0,271.47,1394.43,70.0,66.0,6.0,278.0,0.8227948641937658,1.6455897283875316,284.7145571206478,491.5853444660659,A
5406,ebce3baa-49b6-11ea-8a4f-000d3a38a36f,2019-11-17,2021-05-03,2.0,4.0,757.92,581.24,80.0,76.0,6.0,223.0,0.770381808956803,1.540763617913606,228.52409830942588,369.4330158018267,A
5409,c0d3f126-a5a9-11e9-a2fc-000d3a38a36f,2020-07-12,2021-05-03,2.0,2.0,719.98,660.8,46.0,42.0,4.0,345.0,0.7882134190939394,1.576426838187878,357.381121464571,591.1165429118857,A
5410,986ca394-d95d-11e9-93bc-000d3a38a36f,2019-09-17,2020-08-21,5.0,1.0,79.99,943.71,89.0,48.0,6.0,171.0,0.7286097946118405,1.45721958922368,175.39857361517966,268.17528099659006,A
5412,4f05aac8-5443-11ea-b1db-000d3a38a36f,2020-01-23,2021-05-04,6.0,1.0,14.99,1083.26,71.0,67.0,7.0,157.0,0.8983252937594496,1.7966505875189018,160.49964822286634,302.5557388145821,A
5414,16c171e8-e079-11ea-acaa-000d3a38a36f,2020-08-17,2021-05-04,1.0,3.0,265.71,411.92,41.0,37.0,4.0,169.0,0.8216171592425022,1.6432343184850005,175.60440146871443,302.76284666491546,A
5415,fc6cf7f6-9d72-11eb-9c47-000d3a38a36f,2017-12-11,2021-05-04,8.0,7.0,953.79,1360.06,181.0,177.0,15.0,154.0,0.8874106815652497,1.7748213631305056,155.59157593204407,289.73997181854156,A
5418,dc20730a-5bca-11ea-9aa5-000d3a38a36f,2019-12-18,2021-05-04,2.0,2.0,669.95,1687.94,76.0,72.0,4.0,589.0,0.6336444010466409,1.2672888020932804,609.3897560042814,810.2861824423981,A
5419,6bf622c8-f180-11e9-9346-000d3a38a36f,2019-10-10,2021-05-04,12.0,2.0,469.97,4094.4,86.0,82.0,14.0,326.0,1.3310403819649497,2.662080763929888,329.28233264018536,919.72362675888,A
5422,f3d34d04-28af-11ea-b87a-000d3a38a36f,2019-01-29,2020-08-22,6.0,2.0,323.93,2219.4,122.0,82.0,8.0,318.0,0.7283880507214906,1.4567761014429859,323.654660643934,494.70051193123777,A
5424,f87deb30-544b-11ea-b1db-000d3a38a36f,2020-01-11,2021-05-05,7.0,2.0,360.47,1468.59,72.0,69.0,9.0,203.0,1.0533879808822697,2.1067759617645376,206.36982318716687,456.1757899990509,A
5425,44e865fa-aa19-11e9-a2fc-000d3a38a36f,2016-06-26,2021-05-05,30.0,1.0,29.99,4696.0,257.0,253.0,31.0,152.0,1.2603543925176752,2.520708785035357,152.75850023825882,404.01337905064497,A
5427,2733c074-2497-11ea-bf27-000d3a38a36f,2019-06-30,2021-05-05,1.0,4.0,713.85,249.99,100.0,96.0,5.0,193.0,0.6155213661464997,1.231042732293002,198.8751417102061,256.87469110719576,A
5430,2089c714-e864-11ea-8f44-000d3a38a36f,2020-08-27,2021-05-05,1.0,2.0,240.48,463.41,40.0,36.0,3.0,235.0,0.7260613854357952,1.4521227708715905,246.82358762870956,376.06046835246013,A
5431,47efc832-2044-11ea-87bf-000d3a38a36f,2019-08-29,2021-05-05,6.0,1.0,29.99,2353.09,92.0,88.0,7.0,340.0,0.7866877178715954,1.5733754357431882,346.8843091975194,572.6439904431581,A
5433,f206d722-b0b2-11e9-9757-000d3a38a36f,2019-04-20,2021-05-05,6.0,2.0,412.96,933.41,110.0,107.0,8.0,168.0,0.7751338272616682,1.550267654523338,171.23273671498603,278.5230677184763,A
5435,efd2ccf8-9fab-11e9-a2fc-000d3a38a36f,2019-11-10,2021-05-05,14.0,2.0,364.98,4457.49,81.0,77.0,16.0,301.0,1.525081759595597,3.0501635191912406,303.6685445926454,971.8307057238283,A
5436,96278ebc-558c-11eb-9e65-000d3a38a36f,2021-01-13,2021-05-05,2.0,1.0,270.98,515.92,20.0,16.0,3.0,262.0,0.8757912999547928,1.7515825999095855,275.0182600675705,505.42862983801024,A
5437,a841670e-affa-11ea-b736-000d3a38a36f,2020-06-16,2021-05-05,1.0,3.0,503.45,239.92,50.0,46.0,4.0,186.0,0.7633844386989652,1.526768877397925,193.16238010467785,309.43079476942995,A
5439,76e118ca-ddc4-11e9-a848-000d3a38a36f,2019-09-20,2021-05-05,2.0,1.0,119.99,571.48,89.0,85.0,3.0,230.0,0.511719863622801,1.023439727245601,241.60235199188347,259.4365230215206,A
5442,ee35c592-af7f-11e9-a2fc-000d3a38a36f,2019-01-04,2021-05-05,8.0,1.0,150.49,2499.36,126.0,122.0,9.0,294.0,0.7731526681769632,1.5463053363539228,298.6735292193435,484.5735163397793,A
5444,69c6a210-7070-11ea-8369-000d3a38a36f,2020-02-08,2021-05-06,2.0,1.0,96.48,526.96,68.0,65.0,3.0,208.0,0.5858398038182517,1.1716796076365026,218.6289151898486,268.7720832589193,A
5448,79505ba4-2ab6-11ea-b3a7-000d3a38a36f,2019-10-20,2021-05-06,4.0,2.0,119.98,917.49,84.0,81.0,6.0,173.0,0.7512398443331776,1.5024796886663574,177.4418630264968,279.72570987440355,A
5451,345d0edc-6d65-11eb-99c4-000d3a38a36f,2021-02-12,2021-05-06,2.0,1.0,102.98,578.39,16.0,12.0,3.0,227.0,0.913466707222536,1.8269334144450737,238.4696106097878,457.1128688867931,A
5453,529964d6-97ff-11ea-9d91-000d3a38a36f,2020-05-15,2021-05-06,3.0,3.0,440.96,1203.24,55.0,51.0,6.0,274.0,0.9163064590131041,1.8326129180262094,280.6279782980135,539.596839672711,A
5454,ad8432b8-b0c4-11e9-9757-000d3a38a36f,2019-04-15,2021-05-06,18.0,4.0,229.95,2965.91,111.0,107.0,22.0,145.0,1.6647091401253464,3.329418280250693,146.02991778774756,510.1265022756983,A
5462,42c50160-af4a-11eb-bbf8-000d3a38a36f,2020-10-17,2021-05-07,1.0,4.0,390.94,311.2,32.0,29.0,5.0,140.0,0.9995769182395953,1.9991538364791896,144.4925532864244,303.08145707211094,A
5465,42401580-d6ad-11e9-93bc-000d3a38a36f,2019-08-30,2021-05-07,5.0,1.0,189.97,918.27,92.0,88.0,6.0,185.0,0.7156745771412757,1.431349154282548,189.7015994943998,284.8946309904023,A
5467,f3b284d8-a5a2-11e9-a2fc-000d3a38a36f,2018-09-08,2021-05-07,10.0,5.0,1080.65,2502.04,142.0,139.0,15.0,239.0,1.0454551268408807,2.0909102536817583,241.31806118870833,529.4109334117475,A
5470,06b6eb2c-7376-11ea-92d0-000d3a38a36f,2019-12-08,2021-05-08,3.0,4.0,611.95,419.97,77.0,74.0,7.0,147.0,0.8633216995540589,1.7266433991081178,150.31469407124595,272.3151328910641,A
5472,715f95a2-9f94-11e9-a2fc-000d3a38a36f,2020-06-14,2021-05-08,4.0,1.0,190.48,1175.86,50.0,47.0,5.0,273.0,0.8578854195000076,1.7157708390000082,280.96206763289547,505.7951480096595,A
5473,ff0c5be4-d6c4-11e9-93bc-000d3a38a36f,2019-09-01,2021-05-08,3.0,2.0,309.95,885.4,91.0,88.0,5.0,239.0,0.6484990995626824,1.296998199125363,246.0751241157525,334.8688665943439,A
5476,b8fb6710-187f-11ea-9213-000d3a38a36f,2019-09-23,2021-05-08,21.0,4.0,563.97,3344.82,88.0,85.0,25.0,156.0,2.1149882367846145,4.229976473569234,156.96191327666787,696.6263891583334,A
5481,94ad05c6-6325-11ea-a6dc-000d3a38a36f,2020-03-08,2021-05-08,2.0,1.0,500.73,127.96,64.0,61.0,3.0,210.0,0.6024613992530437,1.2049227985060913,220.71740944457906,279.0380949978838,A
5484,68aac9fa-48df-11ea-b6c0-000d3a38a36f,2019-08-10,2021-05-08,2.0,1.0,69.99,679.91,94.0,91.0,3.0,250.0,0.4967557901446239,0.9935115802892478,262.4872945391878,273.62067284872404,A
5486,26c66b9e-8bc3-11ea-8ec0-000d3a38a36f,2020-06-16,2021-05-08,5.0,1.0,129.99,1819.09,50.0,47.0,6.0,325.0,0.9523864003010488,1.9047728006020899,332.7318582866011,664.9748998648754,A
5488,3ab65f5e-263e-11eb-8a9b-000d3a38a36f,2020-11-12,2021-05-08,1.0,2.0,504.97,203.83,29.0,25.0,3.0,236.0,0.8014195997675472,1.6028391995350917,247.86783475607479,416.84808863252005,A
5495,00f6ec78-5b07-11ea-a06d-000d3a38a36f,2020-02-21,2021-05-09,3.0,1.0,125.49,625.46,67.0,63.0,4.0,188.0,0.6732519045193625,1.3465038090387242,195.2280246500853,275.8147150892681,A
5497,53fe00d4-7b7a-11eb-960b-000d3a38a36f,2021-03-02,2021-05-09,13.0,4.0,1820.0,1841.89,13.0,10.0,17.0,215.0,2.8109447024775043,5.6218894049550086,216.86248248517057,1279.1880955353197,A
5499,e44ea004-5b54-11ea-93c5-000d3a38a36f,2019-12-24,2021-05-09,11.0,1.0,89.99,2325.29,75.0,72.0,12.0,201.0,1.2694639717317988,2.5389279434635976,203.49693468432312,542.0956639814474,A
5500,f58d86f4-a403-11e9-a2fc-000d3a38a36f,2019-02-21,2021-05-09,11.0,8.0,1178.8,2466.76,119.0,115.0,19.0,192.0,1.4130662875694502,2.8261325751388884,193.51019651247736,573.804660393252,A
5502,e7f81aae-b015-11e9-9757-000d3a38a36f,2020-10-25,2021-05-09,2.0,1.0,289.98,432.87,31.0,28.0,3.0,241.0,0.7865761333523628,1.5731522667047317,253.08907039290088,417.7455548377621,A
5506,955f067c-1054-11eb-8ffc-000d3a38a36f,2020-10-17,2021-05-10,3.0,1.0,170.74,579.96,32.0,29.0,4.0,188.0,0.8894678092460196,1.7789356184920406,195.2280246500853,364.3930432895073,A
5507,72a31d2c-4e66-11ea-99ba-000d3a38a36f,2019-11-23,2021-05-10,4.0,2.0,109.98,877.6,79.0,76.0,6.0,165.0,0.7753206981437183,1.5506413962874388,169.26870538122816,275.3947981495822,A
5508,4ebdb7c6-5b2e-11ea-975c-000d3a38a36f,2020-01-28,2021-05-10,5.0,1.0,184.99,904.94,70.0,67.0,6.0,182.0,0.8227948641937658,1.6455897283875316,186.63666537742404,322.2450245165396,A
5512,7fa9bc44-2e34-11ea-9ad5-000d3a38a36f,2019-11-20,2021-05-10,3.0,1.0,279.96,732.95,80.0,77.0,4.0,253.0,0.6174988267666197,1.2349976535332394,262.36147237582776,339.96474192422437,A
5515,635b5e0a-a686-11eb-a6d3-000d3a299ebf,2021-04-26,2021-05-10,2.0,1.0,397.49,943.84,5.0,2.0,3.0,447.0,1.0360306190475732,2.0720612380951464,468.20397863013625,1017.9006054007573,A
5517,e95b7ad8-7e89-11ea-80af-000d3a38a36f,2020-04-14,2021-05-10,4.0,2.0,460.95,931.7,59.0,56.0,6.0,232.0,0.8893528619982626,1.7787057239965263,237.7189006603531,443.64490897503055,A
5522,82ee57dc-ac4f-11e9-a2fc-000d3a38a36f,2019-07-11,2021-05-11,6.0,2.0,200.48,2789.6,99.0,96.0,8.0,374.0,0.8235844239191268,1.6471688478382505,380.5588455774079,657.6996751889354,A
5523,cef6b3a4-f28a-11ea-9011-000d3a38a36f,2020-09-08,2021-05-11,4.0,1.0,381.22,641.93,38.0,35.0,5.0,205.0,0.9474172818640149,1.8948345637280306,211.1881805986095,419.8639557410389,A
5526,69d18d38-b19c-11eb-92e1-000d3a38a36f,2019-11-07,2021-05-11,2.0,4.0,940.36,634.82,82.0,79.0,6.0,263.0,0.7606904239125301,1.5213808478250612,269.3898865357691,430.01828068535997,A
5528,7fcf3ff6-af99-11e9-a2fc-000d3a38a36f,2020-02-24,2021-05-11,7.0,2.0,281.46,976.6,66.0,63.0,9.0,140.0,1.0975913919589686,2.195182783917939,142.46725747258304,328.1356666003488,A
5534,9e3b315e-1865-11ea-9213-000d3a38a36f,2019-12-25,2021-05-12,5.0,1.0,328.71,628.41,75.0,72.0,6.0,160.0,0.7957261822374854,1.5914523644749696,164.16048185293525,274.1131991822969,A
5536,c52d403a-ea1b-11ea-a8d9-000d3a38a36f,2020-06-21,2021-05-12,2.0,2.0,401.22,497.31,49.0,46.0,4.0,225.0,0.7694438720808816,1.5388877441617625,233.44244874012335,376.9245781238812,A
5542,3c91536c-9e7f-11e9-9897-000d3a38a36f,2019-03-16,2020-08-30,4.0,1.0,519.95,1116.69,115.0,76.0,5.0,327.0,0.567429453449037,1.1348589068980721,336.3707426307108,400.52328630635833,A
5545,22eeb30c-ec5b-11ea-9369-000d3a38a36f,2020-09-04,2021-05-13,7.0,1.0,100.49,2382.26,39.0,36.0,8.0,310.0,1.2496395077745237,2.4992790155490474,315.5254913677234,827.4025991735348,A
5546,8ee34bc0-ad39-11e9-a2fc-000d3a38a36f,2017-10-09,2021-05-13,26.0,1.0,99.99,3739.46,190.0,187.0,27.0,142.0,1.3968566056320648,2.793713211264141,142.82409917922087,418.6499092754313,A
5548,ba6ffe92-ad46-11ea-b736-000d3a38a36f,2020-06-13,2021-05-13,3.0,1.0,170.74,566.87,50.0,48.0,4.0,184.0,0.7633844386989652,1.526768877397925,191.0967355592704,306.1217962312561,A
5550,d65031ec-ff34-11e9-a5e8-000d3a38a36f,2019-11-04,2021-05-13,1.0,2.0,574.79,359.2,82.0,79.0,3.0,311.0,0.5342508471095507,1.0685016942191001,326.1863693084663,365.68631674551307,A
5551,5e63081c-13ed-11ea-a001-000d3a38a36f,2019-04-13,2021-05-13,1.0,3.0,285.96,664.9,111.0,109.0,4.0,238.0,0.5156679001696157,1.0313358003392321,246.86913828527184,267.13732999074347,A
5555,f579b01c-acf4-11e9-a2fc-000d3a38a36f,2018-05-31,2021-05-14,6.0,1.0,289.9,1529.84,157.0,154.0,7.0,260.0,0.5681472965923979,1.1362945931847879,265.4046759845563,316.4223828004898,A
5558,fe834606-c9d0-11ea-a31e-000d3a38a36f,2020-07-05,2021-05-14,2.0,7.0,1820.0,848.53,47.0,45.0,9.0,297.0,1.2657940372062002,2.531588074412395,301.7165085390856,801.419307181596,A
5560,ef3635a2-f4bd-11e9-9346-000d3a38a36f,2019-10-22,2021-05-14,2.0,2.0,439.98,359.84,84.0,81.0,4.0,200.0,0.6021556027189205,1.2043112054378404,207.62189192253007,262.34908734785944,A
5564,e4efd052-a5c2-11e9-a2fc-000d3a38a36f,2019-02-28,2021-05-14,6.0,1.0,261.85,1608.28,118.0,115.0,7.0,267.0,0.6817867742221306,1.363573548444272,272.5341438906906,389.91251410642906,A
5565,071894f4-7e29-11ea-80af-000d3a38a36f,2020-04-14,2021-05-14,2.0,2.0,149.98,575.74,59.0,56.0,4.0,181.0,0.7128599643456226,1.4257199286912452,187.9982687411592,281.2261856461235,A
5568,1ce46114-249c-11ea-bf27-000d3a38a36f,2019-11-02,2021-05-14,2.0,1.0,129.99,671.84,82.0,80.0,3.0,267.0,0.5342508471095507,1.0685016942191001,280.2394957043966,314.17544886386196,A
5569,02aaed92-4b2d-11ea-a626-000d3a38a36f,2019-11-18,2020-09-01,2.0,1.0,149.99,863.76,80.0,41.0,3.0,338.0,0.5410573356715277,1.0821146713430567,354.38104174732723,402.35689872634896,A
5573,c3f81bd0-53bd-11ea-abe0-000d3a38a36f,2019-11-26,2021-05-15,3.0,2.0,270.48,743.98,79.0,77.0,5.0,203.0,0.6983891434861031,1.3967782869722072,209.13600745054228,306.4954095499858,A
5575,27327866-c4f3-11ea-98f7-000d3a38a36f,2020-07-10,2021-05-15,4.0,1.0,249.99,1820.97,47.0,44.0,5.0,414.0,0.8786435897515237,1.7572871795030491,425.6402745716355,784.789423698196,A
5577,158ca1b6-e75b-11e9-8bb8-000d3a38a36f,2019-09-27,2021-05-15,2.0,1.0,109.98,679.82,88.0,85.0,3.0,263.0,0.5148215192836088,1.0296430385672184,276.0625071949357,298.23719209852067,A
5580,0b7064e8-b48b-11eb-801d-000d3a38a36f,2021-01-15,2021-05-15,2.0,1.0,280.97,259.96,20.0,17.0,3.0,180.0,0.8757912999547928,1.7515825999095855,189.38999562362244,348.060983185464,A
5581,133b5fe0-ee10-11e9-9346-000d3a38a36f,2019-10-13,2021-05-16,3.0,1.0,69.99,1344.92,85.0,83.0,4.0,354.0,0.5984381983458633,1.1968763966917246,366.67652191890454,460.468675925327,A
5586,3339434a-b173-11e9-89fa-000d3a38a36f,2019-06-15,2021-05-16,22.0,1.0,109.99,4696.0,102.0,100.0,23.0,209.0,1.8154631840723479,3.630926368144691,210.3405720733147,801.3240530360829,A
5590,71368132-1aee-11ea-98d5-000d3a38a36f,2019-11-29,2021-05-17,5.0,1.0,162.98,993.54,79.0,76.0,6.0,193.0,0.7753206981437183,1.5506413962874388,197.87475713966845,321.93593422154174,A
5593,713b577c-a21a-11e9-a2fc-000d3a38a36f,2019-03-06,2021-05-17,6.0,3.0,374.97,1068.51,117.0,115.0,9.0,160.0,0.8090237541134259,1.61804750822685,162.75378627086363,276.30583474345644,A
5598,6a0819d0-255b-11ea-b1c8-000d3a38a36f,2019-07-15,2021-05-17,3.0,3.0,659.85,783.27,98.0,96.0,6.0,241.0,0.6911347524225667,1.382269504845149,246.91370301128035,358.10105946956594,A
5599,d33a282e-4e48-11ea-99ba-000d3a38a36f,2019-10-08,2021-05-17,7.0,4.0,311.35,1108.85,86.0,84.0,11.0,129.0,1.1101581907076987,2.2203163814153952,130.8848176588982,304.91010798556795,A
5603,59f7f2c6-4ab4-11ea-8533-000d3a38a36f,2019-09-07,2021-05-17,6.0,1.0,179.98,919.98,90.0,88.0,7.0,157.0,0.7961100976045975,1.5922201952091977,160.49964822286634,268.12968579620855,A
5605,a5a11a02-b1f9-11ea-b736-000d3a38a36f,2020-06-19,2020-09-04,2.0,1.0,706.8,872.28,50.0,11.0,3.0,526.0,0.6688834578979234,1.3377669157958436,550.6995016919886,772.970324604034,A
5606,409e63de-5bc9-11ea-82af-000d3a38a36f,2020-01-29,2021-05-18,9.0,4.0,362.21,1187.69,70.0,68.0,13.0,119.0,1.3942902692925239,2.7885805385850477,120.49323455147531,352.5441733396371,A
5613,9c4e7cae-fd7e-11e9-a5e8-000d3a38a36f,2019-11-02,2021-05-18,10.0,4.0,1205.23,1681.0,82.0,80.0,14.0,206.0,1.3645292953871457,2.7290585907742915,208.18277610774388,596.1085371298891,A
5619,30461612-9e28-11e9-9897-000d3a38a36f,2019-10-27,2021-05-18,6.0,1.0,401.85,832.43,83.0,81.0,7.0,176.0,0.8309436570123849,1.6618873140247699,179.85106111094507,313.6044838165907,A
5624,c067beb2-b0cf-11e9-9757-000d3a38a36f,2018-08-06,2021-05-19,15.0,1.0,139.98,2754.73,147.0,145.0,16.0,181.0,1.0756928240755599,2.151385648151116,182.70753334154955,412.4225544831774,A
5626,8fd60410-b88f-11eb-b5f8-000d3a38a36f,2021-05-19,2021-05-19,2.0,1.0,79.99,413.94,2.0,0.0,3.0,165.0,1.0753821171085667,2.1507642342171325,173.72628871314416,392.0360765223423,A
5630,402fb194-23c7-11ea-8523-000d3a38a36f,2019-04-04,2021-05-19,2.0,1.0,69.99,781.78,113.0,111.0,3.0,284.0,0.4470757161421674,0.8941514322843348,297.99169686960533,279.5650816909561,A
5634,ae4ce104-dbd4-11ea-8757-000d3a38a36f,2020-08-11,2020-09-06,2.0,1.0,80.74,2452.3,42.0,4.0,3.0,844.0,0.713856909995366,1.4277138199907355,882.7700881941288,1322.380568186533,A
